fftn_s_,alt,speed,heading,climb,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,air_tmp,air_gas,air_hmd,ar_prss,wtr_tmp,leg,index,date_time,lon,lat,chunk
1570714845,147.8,0.0975,74.47,0,0.680458926875,0.06281159325,9.478867627075001,1.21625,1.526875,-0.424375,17.133613281250003,724677,63.58502305982184,1002.3462953977476,NA,2,6341,2019-10-10T13:40:45Z,-90.3679408335,38.313244999999995,3
1570715295,136.2,0.17,86.41000000000001,0,-0.7716852885,1.58584317815,9.34935610385,1.225,1.75,-0.39375,17.589765625000002,1438503,63.18389597260793,1002.3456186988943,NA,2,6371,2019-10-10T13:48:15Z,-90.36790166700001,38.313223332999996,3
1570715745,124.25,2.9345,194.39,0.05,-1.7527425545,-0.3756731482,9.355039057525001,2.349375,1.815625,-1.640625,18.64376953125,1240203,61.62153646064956,1002.2301815975597,NA,2,6401,2019-10-10T13:55:45Z,-90.369565,38.31092083349999,3
1570716270,123.5,3.514,180.95000000000002,0,-1.7730815466,-0.23389840915,9.311070942249998,0.8575,1.86375,-1.33,19.286445312499996,1219402,61.2298639654869,1002.3162673508289,NA,2,6431,2019-10-10T14:04:30Z,-90.374596667,38.29655500000001,3
1570716900,123.35,3.0715,171.415,0.15,-1.763809359025,-0.43369909625,9.415457828174999,3.15875,1.754375,0.345625,19.45392578125,1141884,61.572453760517305,1002.196984750169,NA,2,6461,2019-10-10T14:15:00Z,-90.37363500000001,38.2776925,3
1570717380,131.3,3.529,169.49,-0.2,-1.7431712641,-0.17886348935,9.355338160350001,2.17,1.88125,-0.35,19.662421874999996,1064925,61.4864562544818,1002.2117848665066,NA,2,6491,2019-10-10T14:23:00Z,-90.37071499999999,38.26295333300001,3
1570717830,126.94999999999999,3.5005,171.62,0.05,-1.815255044925,-0.484247473675,9.329914420224998,0.966875,1.60125,-1.360625,19.80158203125,1071286.5,61.4479239246866,1002.0534435706288,NA,2,6521,2019-10-10T14:30:30Z,-90.3672791665,38.24854416699999,3
1570718565,126.65,3.0275,170.99,-0.05,-1.6594224731,0.0873380249,9.374181638325002,2.113125000000001,1.9775,2.498125,20.190546875,1001177.5,61.001002326961725,1001.8016946473981,NA,2,6551,2019-10-10T14:42:45Z,-90.3613875,38.227219167,3
1570719165,125.1,3.292,142.97,-0.1,-1.7766707805,-0.4893322217,9.42233719315,-0.98,2.283750000000001,-2.51125,20.459296874999996,983906,60.81962046818209,1002.1085192934214,NA,2,6581,2019-10-10T14:52:45Z,-90.35316166700001,38.211571666999994,3
1570719660,129.14999999999998,3.573,70.84,0.05,-1.6977076347,-0.20039889275,9.315557484625,-1.596875,2.638125,-0.809375,20.3915234375,963856.5,61.30573980960527,1002.3331407875111,NA,2,6611,2019-10-10T15:01:00Z,-90.3423783335,38.19834083300002,3
1570720215,132.6,2.9165,143.14,0.05,-1.658525164625,-0.109172531125,9.442377082425,1.95125,1.369375,-0.25375,21.1872265625,931255,60.09829480543205,1002.2971427234135,NA,2,6641,2019-10-10T15:10:15Z,-90.32983416649999,38.185825833,3
1570720755,129.6,1.543,119.09,0,-1.7048861025,-0.3098705267,9.2147598326,4.576250000000002,1.84625,-0.42,21.995234374999995,941218,58.95389935638332,1002.164097646317,NA,2,6671,2019-10-10T15:19:15Z,-90.32015833299998,38.179120000000005,3
1570721265,120.1,2.078,58.97,-0.1,-1.579262916,-0.49710889515,9.445667213500002,-0.48125,3.115,-3.4825,22.707539062499997,916837,58.28119015565557,1002.239496724839,NA,2,6701,2019-10-10T15:27:45Z,-90.30915166700001,38.177755000000005,3
1570721745,124.8,0.09,169.96000000000004,0,-1.925324884525,-0.953838908925,9.354739954700003,1.12875,2.366875,-0.18375,22.43244140625,876108,59.32527774579772,1002.2032236984792,NA,2,6731,2019-10-10T15:35:45Z,-90.3068725,38.1801208335,3
1570722255,124.3,0.09,246.02999999999997,0,-1.833799420075,-0.50548377425,9.350253412325,0.730625,2.3625,-0.170625,21.953535156250002,877094.5,60.598241183137105,1002.0432808769133,NA,2,6761,2019-10-10T15:44:15Z,-90.30697749999999,38.18021,3
1570722780,124,0.085,242.45,0,-1.514955808625,-0.81056865575,9.414261416875,-0.196875,2.314375,-1.439375,21.773945312499997,918090.5,61.13400896423629,1002.149915745161,NA,2,6791,2019-10-10T15:53:00Z,-90.3069583335,38.180243333499995,3
1570723260,123.5,1.991,119.125,0,-1.6677973522,-0.096012006825,9.44147977395,0.60375,2.31875,0.44625,24.126679687500005,836703.5,56.766754040679615,1002.2404901799242,NA,2,6821,2019-10-10T16:01:00Z,-90.3008683335,38.17742,3
1570723770,121.8,3.509,134.32000000000002,-0.1,-1.55354007305,-0.19082760235,9.380462797650003,1.435,3.22875,0.0525,24.769062499999997,798220,56.340729313331096,1002.194132516803,NA,2,6851,2019-10-10T16:09:30Z,-90.28804833299998,38.17068166699999,3
1570724355,125.05,3.5335,73.755,0.2,-1.74855511495,-0.400498682675,9.521041125400002,-2.349375000000001,2.988125,-0.240625,26.95138671875,772884.5,53.044446149770835,1002.3160027447478,NA,2,6881,2019-10-10T16:19:15Z,-90.2734291665,38.155451666999994,3
1570724865,117.6,3.766,152.17,0.1,-1.68634172735,-0.61076796865,9.46421158865,1.30375,3.4125,1.68,30.566328125000002,179411,47.73001221807701,1002.3010995111317,NA,2,6911,2019-10-10T16:27:45Z,-90.26390500000001,38.141545,3
1570725345,123,2.41,77.97500000000001,-0.1,-1.609472301325,0.023928226,9.512367143475,0.2275,3.644375,0.529375,30.081367187499996,179411,49.920245020232926,1002.055741536763,NA,2,6941,2019-10-10T16:35:45Z,-90.25459500000002,38.129627500000005,3
1570725810,118.44999999999999,1.6875,103.75,0,-1.706381616625,-0.787537738225,9.652347265575,1.413125,5.683125,0.634375,38.524140625,319998,37.3811935394718,1002.2185811547157,NA,2,6971,2019-10-10T16:43:30Z,-90.24615666650001,38.12136166650001,3
1570726290,120.1,1.61,74.42,-0.05,-1.66719914655,-0.536291365225,9.442377082425,0.608125,5.656874999999999,-1.308125,39.96798828125,323917,37.798213358635365,1002.1358536080146,NA,2,7001,2019-10-10T16:51:30Z,-90.23451583350001,38.118126666500004,3
1570726770,120.8,0.005,97.53,0,-1.6965112234,-0.08913264185,9.457631326500001,1.16375,4.488750000000001,0.39375,39.79582031250001,326476,40.331524003528415,1001.9063451620834,NA,2,7031,2019-10-10T16:59:30Z,-90.23393833299998,38.118183333000005,3
1570727250,120.15,0,0,0,-1.68873454995,-0.034995030525,9.45164927,1.05875,4.52375,0.4725,43.48625,294665,36.58503422799602,1001.6614481315569,NA,2,7061,2019-10-10T17:07:30Z,-90.233933333,38.118191667,3
1570727715,119.7,0,0,0,-1.68634172735,-0.0263210486,9.4588277378,0.6825,4.462499999999999,0.90125,47.62121093750001,273756,33.22019067640447,1001.6264297606365,NA,2,7091,2019-10-10T17:15:15Z,-90.23393166700001,38.1182,3
1570728165,119.5,0.0385,96.97,0,-1.726122403075,-0.1088734283,9.527621387549999,1.5925,5.101250000000002,2.463125,51.09513671875,248452.5,30.968743351550334,1001.62568110286,NA,2,7121,2019-10-10T17:22:45Z,-90.233928333,38.118206666999995,3
1570728615,119.4,0.01,238.78,0,-1.72462688895,0.03529413335,9.428917455299999,0.2275,4.41,0.245,49.560078125000004,257948,33.408541554936974,1001.4906310895378,NA,2,7151,2019-10-10T17:30:15Z,-90.23392666700002,38.118205,3
1570729065,119,0.01,100.64,0,-1.712064570299999,-0.05682953675,9.472586467750004,0.63875,4.847499999999999,0.86625,49.680585937500005,257146,33.88201734233738,1001.0979286047293,NA,2,7181,2019-10-10T17:37:45Z,-90.23390666700001,38.11819833300001,3
1570729515,117.9,0.0075,119.265,0,-1.714756495725,-0.076869426025,9.434600408975001,0.879375,5.061875000000001,0.993125,48.753437500000004,258461.5,35.647394289973555,1000.9492765405138,NA,2,7211,2019-10-10T17:45:15Z,-90.233895,38.1182,3
1570729965,117.7,0.01,127.85,0,-1.710868159,-0.0011964113,9.395417938900003,1.05,5.08375,1.82875,49.435078125000004,249952,34.73853018417839,1001.0259731432509,NA,2,7241,2019-10-10T17:52:45Z,-90.23388666700001,38.118201666999994,3
1570730415,118.3,0.01,187.36,0,-1.66480632395,-0.5276173833,9.399007172800001,0.25375,5.08375,1.1025,47.97648437499999,259977,36.865053721493645,1000.8820455953145,NA,2,7271,2019-10-10T18:00:15Z,-90.23387,38.11819500000001,3
1570730865,126,2.593,0,0,-1.5218351736,-0.8662017812,9.553344230500002,3.21125,6.64125,0.7175,45.210078125,274210,40.148946886698575,1000.4800120778501,NA,2,7301,2019-10-10T18:07:45Z,-90.22993833299998,38.113350000000004,3
1570731315,125.1,2.408,142.12,0.2,-1.4452648504,-1.0540383553,9.479166729900001,1.225,6.194999999999999,2.3275,44.2501171875,282409,39.82009185716704,1000.4247304666903,NA,2,7331,2019-10-10T18:15:15Z,-90.222675,38.105626666999996,3
1570731765,125.2,2.391999999999999,145.72,0.1,-1.59900370245,-0.89910309195,9.575477839550002,2.45,6.151250000000001,1.35625,41.146992187500004,308213,43.80328450525088,1000.6213567424329,NA,2,7361,2019-10-10T18:22:45Z,-90.21501,38.098286666999996,3
1570732230,126.1,3.115,135.26,-0.05,-1.2993026718,-0.725922556275,9.756734151500002,-0.183750000000001,4.83,1.238125,39.020039062500004,323445.5,45.99354517886837,1000.4895951142692,NA,2,7391,2019-10-10T18:30:30Z,-90.21009583350002,38.0903033335,3
1570732680,121.25,3.3975,117.1,0.1,-1.48534462895,-0.733699229725,9.58504912995,0.28,4.47125,1.6275,38.03439453125,324887,46.39214968157154,1000.3191778308694,NA,2,7421,2019-10-10T18:38:00Z,-90.1970041665,38.082765,3
1570733130,125.3,2.387,105.91000000000001,-0.1,-1.50807644365,-0.5036891573,9.335597373900002,2.205,4.725000000000001,0.1925,34.928046875,351842,50.89292637429707,1000.2209591498608,NA,2,7451,2019-10-10T18:45:30Z,-90.18420833299999,38.076208333000004,3
1570733580,125.2,2.752,105.21000000000001,0,-1.4321043261,-0.5216353268,9.4313102779,6.159999999999999,3.99,-0.1925,33.35929687499999,357938,52.575816655784294,1000.2474201769917,NA,2,7481,2019-10-10T18:53:00Z,-90.17437833299996,38.071463333,3
1570734030,121.45,2.954,0,0.35,-1.51046926625,-0.508773905325,9.48455058075,2.12625,4.24375,1.141875,32.62277343750001,362288,52.92894625201844,1000.2127267898574,NA,2,7511,2019-10-10T19:00:30Z,-90.15933166649998,38.06946,3
1570734510,121.55,2.1065,68.05499999999999,-0.1,-1.626820265175,-0.87876409985,9.79920675265,6.081250000000001,3.78,1.0325,32.101582031250004,366469,53.06234318036206,1000.0880893398457,NA,2,7541,2019-10-10T19:08:30Z,-90.1448675,38.0671808335,3
1570734975,122.5,1.163,229.38000000000002,0,-1.4045868662,-0.9020941202,9.562317315250002,3.12375,3.99,-0.1575,31.362031249999998,373719,53.63583253832892,1000.1457073058134,NA,2,7571,2019-10-10T19:16:15Z,-90.143405,38.063151667,3
1570735440,120.4,0.031,346.95,0,-1.429113297849999,0.09272187575,9.46780082255,1.23375,3.63125,0.16625,30.457734374999998,179411,55.21620239284166,1000.0063860479991,NA,2,7601,2019-10-10T19:24:00Z,-90.14503833299997,38.063008333000006,3
1570800360,169.9,0.211,162.32000000000002,0,2.0315063874,9.4683990282,-1.0516455327,1.33875,1.58375,-0.49,16.4508984375,724677,66.43811083483394,1002.9730888743547,NA,2,7631,2019-10-11T13:26:00Z,-90.14492000000001,38.06287833300001,3
1570800810,153.2,0.2775,90.04,-0.2,-1.3902299306,0.48155554825,9.393324219125002,0.328125,1.404375,-0.77,15.729707031249998,724677,66.77678100933372,1003.1021411060626,NA,2,7661,2019-10-11T13:33:30Z,-90.14496583350001,38.063025,3
1570801260,113,2.274,99.51,-0.1,-1.5864413838,-0.06041877065,9.51446086325,3.255,1.44375,-0.735,14.7094921875,1487832,67.50394791604873,1003.1983719080483,NA,2,7691,2019-10-11T13:41:00Z,-90.14160166700002,38.06297333300001,3
1570801710,123.85,3.341,146.935,-0.15,-1.267896875175,-0.158225394425,9.391230499350002,-0.424375,2.17,0.774375,13.90919921875,1396678.5,67.96310527887861,1003.2809251484824,NA,2,7721,2019-10-11T13:48:30Z,-90.13065999999999,38.05642583349999,3
1570802160,116,3.287,158.52,0.2,-1.3794622289,-0.0646062102,9.376275358100001,7.507499999999999,1.4525,-0.39375,13.255195312500001,1346346,68.37212832171645,1003.4324713868265,NA,2,7751,2019-10-11T13:56:00Z,-90.121706667,38.046013333000005,3
1570802610,116.55,3.825,149.095,-0.2,-1.36689991025,0.119342027175,9.421439884675001,-0.1575,0.95375,-0.065625,12.857734375,1294519,68.55099348195647,1003.7759981469021,NA,2,7781,2019-10-11T14:03:30Z,-90.114025,38.032679167,3
1570803060,118.94999999999999,4.082,129.51999999999998,0.3,-1.387538005175,0.138484607975,9.378668180700002,0.450625,1.67125,0.06125,12.532148437500002,1253496,68.59804278805439,1004.1343145021239,NA,2,7811,2019-10-11T14:11:00Z,-90.1007258335,38.022512500000005,3
1570803510,126.1,3.858,119.81,0,-1.3926227532,0.1471585899,9.671190743549998,1.37375,-0.4375,-0.91875,12.297578124999998,1216094,68.52512752914528,1003.9529822030912,NA,2,7841,2019-10-11T14:18:30Z,-90.08386833299998,38.015006666999994,3
1570803960,121.3,3.725,117.59,-0.2,-1.44705946735,0.4390829471,9.49172904855,-2.87,1.67125,0.06125,12.235078124999998,1183979,68.41406713234002,1004.0277791415043,NA,2,7871,2019-10-11T14:26:00Z,-90.066668333,38.009443333,3
1571064570,105.80000000000001,0.0795,110.995,-0.05,-1.013061268275,-0.090628155975,9.524331256475001,1.413125,1.3825,-0.4025,18.5598828125,855874.5,54.17397235106887,1010.5868960806251,NA,2,7951,2019-10-14T14:49:30Z,-89.14226333350001,36.98502416699999,4
1571065020,103.1,0.077,242.32999999999998,0,-0.9882357338,-0.0897308475,9.5294160045,1.421875,2.226875,-0.266875,24.647578124999995,362849,45.49078667508519,1010.6781969169663,NA,2,7981,2019-10-14T14:57:00Z,-89.14227916649999,36.98510416650001,4
1571065470,102.4,0.005,143.59,0,-1.30349011135,-0.0323031051,9.4863451977,1.33875,2.786875,-0.153125,29.16916015625,306925,41.920700712537396,1010.6200573283628,NA,2,8011,2019-10-14T15:04:30Z,-89.14228,36.98508666699999,4
1571065920,101.4,0.005,128.255,0,-1.340877964475,-0.055932228275,9.586245541250001,1.246875,3.50875,0.0525,33.0348828125,262349.5,39.60127110280149,1010.509227333092,NA,2,8041,2019-10-14T15:12:00Z,-89.142276667,36.98508166699999,4
1571066370,100.6,0.005,271.42,0,-1.343868992725,-0.064905313025,9.587741055375002,1.11125,4.099375,0.301875,36.10958984375,231001,37.76647517307049,1010.5315379761867,NA,2,8071,2019-10-14T15:19:30Z,-89.142275,36.985078333000004,4
1571066820,99.5,0.01,164.20999999999998,0,-1.3674981159,-0.055334022625,9.596115934475002,1.203125,4.681249999999999,0.494375,38.902363281250004,205064,36.1532407510233,1010.0921215044377,NA,2,8101,2019-10-14T15:27:00Z,-89.142275,36.985079999999996,4
1571067270,99.1,0.0075,200.175,0,-0.471086949375,9.703194745825002,-0.095413801175,1.25125,4.125625,0.161875,34.41759765625,221334,44.09167280364989,1010.0555956294284,NA,2,8131,2019-10-14T15:34:30Z,-89.14225166700001,36.985130000000005,4
1571067720,103.6,0.617,43.809999999999995,0,-0.05443671415,9.641878666699997,0.32841490185,-12.127500000000001,4.068750000000001,0.175,33.477265624999994,216833,45.632007068695195,1010.0355288139635,NA,2,8161,2019-10-14T15:42:00Z,-89.14229833299999,36.985101666999995,4
1571068170,90.6,0.005,232.53,0,-1.01395857675,-0.3565305674,9.51206804065,1.3125,3.49125,0.035,32.2442578125,220008,48.04099194673764,1010.5278487429513,NA,2,8191,2019-10-14T15:49:30Z,-89.14181666700001,36.985356667,4
1571068620,94.5,0.01,138.8,0,3.17228456195,0.07477570625,9.095118702599999,1.1725,4.795000000000001,0.4725,NA,NA,NA,NA,NA,2,8221,2019-10-14T15:57:00Z,-89.14183,36.985328333000005,4
1571069070,93.8,0.005,86.47,0,2.45802701585,0.84047893825,9.2231347117,1.11125,5.180000000000001,0.79625,39.757929687499995,201871,36.72931248226163,1010.7266290340935,NA,2,8251,2019-10-14T16:04:30Z,-89.141833333,36.985325,4
1571069520,100.9,1.443,123.565,0,2.359921289249999,1.038784111225,9.253942302674997,3.364375,5.893125,1.015,41.592207031250005,191022,34.66897847737667,1010.8654230800869,NA,2,8281,2019-10-14T16:12:00Z,-89.1400791665,36.984505,4
1571069970,95.2,3.295,102.91499999999999,0.25,2.438585332224999,0.311366040825,9.311968250725002,-1.6975,4.694375000000001,2.550625,38.64044921875,208689,38.227261949495905,1010.8651903909642,NA,2,8311,2019-10-14T16:19:30Z,-89.12553333299998,36.982384166500005,4
1571070420,98.80000000000001,2.28,142.46,0.05,2.378764767225,0.4929214556,9.388538573925002,5.74,4.878125,0.800625,39.789082031250004,210617,36.14063935524243,1010.81723138137,NA,2,8341,2019-10-14T16:27:00Z,-89.11415666650001,36.976824166499995,4
1571070870,96.6,2.304,124.705,0,2.470888437325,0.4725824635,9.200402897,-1.631875,4.908750000000001,0.126875,40.95099609375,211290,34.97507062253567,1010.9005204354992,NA,2,8371,2019-10-14T16:34:30Z,-89.1066033335,36.96996666650001,4
1571071320,99.3,2.228,173.99,0,2.58365020235,0.9188438784,9.095716908250001,-1.925,3.71875,0.77,38.85167968749999,228842,37.62792273467176,1010.8142253656773,NA,2,8401,2019-10-14T16:42:00Z,-89.102616667,36.96124,4
1571071770,91,2.446,184.425,-0.15,2.54416862945,0.97806623775,9.065208420100001,2.165625,4.046875,0.835625,36.870625,240671,39.712745373278665,1010.785717852867,NA,2,8431,2019-10-14T16:49:30Z,-89.10282583349999,36.951179999999994,4
1571072220,90.4,1.965,202.48000000000002,-0.05,2.426023013575,0.41455651545,9.186943269875,2.05625,4.020625,-0.643125,36.195625,246964,40.06382440302271,1010.82608654931,NA,2,8461,2019-10-14T16:57:00Z,-89.1046725,36.942941667,4
1571072670,97.7,2.0885,196.85500000000002,0.05,2.20079858635,0.4725824635,9.246464732049997,1.465625,3.898125,0.336875,33.84748046875001,264448,42.799081401495116,1010.4843546242296,NA,2,8491,2019-10-14T17:04:30Z,-89.10681416649999,36.934604166499994,4
1571073120,73.85,1.5585,209.97000000000003,-0.3,2.5734807063,0.862313444475,9.151948239350002,1.964375,3.959375000000001,0.336875,32.095625,280373,45.44395227124575,1010.4517120153325,NA,2,8521,2019-10-14T17:12:00Z,-89.110305,36.9292441665,4
1571073570,96.3,1.765,207.49,0,-0.6352944003,0.24586252215,9.544371145749997,-0.8925,3.64875,0,34.4157421875,267985,40.114922269429385,1010.401888393661,NA,2,8551,2019-10-14T17:19:30Z,-89.11423,36.92401,4
1571074020,96,1.734,194.95000000000002,0,-0.6783652071,0.70289163875,9.543772940099998,1.51375,4.462499999999999,1.4175,38.77707031250001,247519,34.52090842317106,1010.3655118867845,NA,2,8581,2019-10-14T17:27:00Z,-89.11632,36.91531333300001,4
1571074470,97.5,1.502,189.88000000000002,0,-0.8662017812,1.088734283,9.466006205600003,1.51375,4.068750000000001,-0.56,39.038984375,253206,34.845222287937275,1010.2467685294675,NA,2,8611,2019-10-14T17:34:30Z,-89.118466667,36.908343333000005,4
1571074920,99.3,3.21,185.8,0,-1.1401799689,0.52582276635,9.5138626576,2.07375,3.66625,-0.035,40.277265625,254180,34.08444126899737,1010.1429051253467,NA,2,8641,2019-10-14T17:42:00Z,-89.11923666700001,36.90167999999999,4
1571075370,98.3,3.498,204.14,0,-1.01635139935,0.14895320685,9.573085016950001,-1.11125,3.29,0.60375,38.606171875,266044,36.63939540076624,1010.0314190128747,NA,2,8671,2019-10-14T17:49:30Z,-89.12283666699999,36.889518333000005,4
1571075820,99.7,0.036,185.41,0,-1.32023986955,0.51266224205,9.476175701649998,1.28625,3.70125,0.14875,39.27257812500001,258150,35.2434780582108,1009.8564720703018,NA,2,8701,2019-10-14T17:57:00Z,-89.127101667,36.885803333,4
1571076270,90.9,0.005,273.42999999999995,0,-0.7956135145,0.8219345631,9.526424976250002,1.30375,3.9375,0.245,40.60421875,255358,32.635950507993236,1009.7443345407066,NA,2,8731,2019-10-14T18:04:30Z,-89.127145,36.88580666699999,4
1571076720,91.4,0.005,237.23,0,-0.7884350467,0.81774712355,9.526424976250002,1.23375,4.0425,0.28,42.749921875,255358,29.667367483140175,1009.6388334237988,NA,2,8761,2019-10-14T18:12:00Z,-89.127145,36.885805,4
1571077170,91.9,0.005,132.25,0,-0.78544401845,0.8171489179,9.534201649699998,1.2075,4.270000000000001,0.3675,44.132734375000005,259977,28.517114357870515,1009.5759705500276,NA,2,8791,2019-10-14T18:19:30Z,-89.127141667,36.88580166699999,4
1571077620,92.6,0.01,155.755,0,-0.6137589969,0.33320054705,9.640981358225002,1.474375,4.598125,0.41125,45.861542968749994,260181,27.2771437665103,1009.3853882074994,NA,2,8821,2019-10-14T18:27:00Z,-89.12713833299998,36.885796666999994,4
1571078070,93.6,0.01,145.17000000000002,0,-0.38105699905,0.935294533775,9.64606610625,-0.870625,5.210625,0.77,46.80792968749999,262662,26.999272704298555,1009.2592058044196,NA,2,8851,2019-10-14T18:34:30Z,-89.12713333299999,36.885796666999994,4
1571078520,98.35,0.118,156.45499999999998,0,-0.624227595775,1.279860988175,9.4420779796,1.185625,4.340000000000002,1.02375,42.5284375,282771,31.560787506665434,1009.028365192023,NA,2,8881,2019-10-14T18:42:00Z,-89.12667333299999,36.8866641665,4
1571078970,96.45,1.227,173.755,0,-0.588933462425,1.028614615175,9.5377908836,-1.623125,2.546250000000001,0.905625,42.38810546875,275352,31.07741703092359,1008.8508152512142,NA,2,8911,2019-10-14T18:49:30Z,-89.12636583299998,36.8864191665,4
1571079420,99.9,2.9995,177.885,-0.1,-0.481854651075,0.878464997025,9.475577496,3.893750000000001,5.407500000000001,0.6825,44.694453125,261209,28.883870559761426,1008.7965390880537,NA,2,8941,2019-10-14T18:57:00Z,-89.128556667,36.87596416699999,4
1571079870,97.35,3.2535,199.625,0,-0.614656305375,1.199103225425,9.471390056450002,2.4325,4.046875,-0.16625,43.7200390625,268857,30.021779791569983,1008.688447440882,NA,2,8971,2019-10-14T19:04:30Z,-89.13200499999999,36.8638966665,4
1571080350,96.6,2.391999999999999,203.23999999999998,0,-0.70767728395,1.19102744915,9.43789054005,2.1525,3.92875,0.42,43.711835937500005,273077,30.215905807627166,1008.6516495232281,NA,2,9001,2019-10-14T19:12:30Z,-89.137436667,36.85195999999999,4
1571080800,94,3.03,191.44,0.1,-0.60358950085,1.20299156215,9.44626541915,-1.3825,2.86125,0.25375,46.813203124999994,253789,27.386145023231368,1008.6118205653112,NA,2,9031,2019-10-14T19:20:00Z,-89.140635,36.84135166699999,4
1571081280,96.05000000000001,2.994,176.23000000000002,-0.2,-1.123729313525,0.666101991275,9.478269421424997,-0.665,3.285625,0.205625,48.667011718750004,262866,25.882647038816785,1008.7481765349336,NA,2,9061,2019-10-14T19:28:00Z,-89.1417033335,36.828175833,4
1571081805,92.55,2.755,165.72000000000003,0,-0.576371143775,0.8243273857,9.580861690399999,-0.135625,3.43,0.748125,49.413593750000004,290473.5,25.307197743438422,1008.4433783073335,NA,2,9091,2019-10-14T19:36:45Z,-89.13778666649998,36.8148491665,4
1571082510,92.15,0.319,138.955,-0.05,-0.977168929275,0.8865407733,9.543174734449998,-0.831250000000001,5.18875,-1.728125,48.90021484375001,352018,25.675425076101412,1008.3165831916672,NA,2,9121,2019-10-14T19:48:30Z,-89.1323633335,36.802460833,4
1571083170,95,0.962,154.95000000000002,0,-1.14317099715,0.7381857721,9.611370178549997,2.09125,4.331250000000002,-0.6475,42.36066406249999,833850,32.299410245412126,1008.2679079859691,NA,2,9151,2019-10-14T19:59:30Z,-89.12937999999998,36.796863333000005,4
1571083995,91,2.829,141.98000000000002,0.2,-1.40877430575,0.6843472636,9.581459896050001,2.24,3.36875,-0.53375,39.15519531250001,896667,35.69907410054718,1008.226749965014,NA,2,9181,2019-10-14T20:13:15Z,-89.12098499999999,36.78174,4
1571084610,92.9,3.056,196.56,-0.1,-1.3507483577,0.47676990305,9.682556650900002,3.316249999999999,5.109999999999999,1.085,38.588984374999995,845912,36.117739922247054,1008.1148747338706,NA,2,9211,2019-10-14T20:23:30Z,-89.11701666700002,36.76641000000001,4
1571085345,92.8,2.85,207.95000000000002,-0.1,-1.45902358035,0.60717873475,9.45822953215,-0.07,4.2,0.1575,37.70734375,887789,35.91830936281329,1008.0919938050537,NA,2,9241,2019-10-14T20:35:45Z,-89.12626166700001,36.748976667,4
1571085915,88.15,2.94,223.68,0,-1.7012968686,1.290628689875,9.440582465475002,1.386875,4.851875000000001,0.713125,36.525703125,853698,36.8588245018758,1008.0373563640753,NA,2,9271,2019-10-14T20:45:15Z,-89.1280075,36.7398791665,4
1571086410,90.7,0.005,47.379999999999995,0,-0.98883393945,0.65264236415,9.494121871149998,1.26875,3.963750000000001,0.23625,34.754023437499995,842204,38.55465747208382,1007.9919974437305,NA,2,9301,2019-10-14T20:53:30Z,-89.13403833299998,36.734536667,4
1571143620,97.95,0.005,145.45499999999998,0,-0.559621385575,-0.502193643175,9.4360959231,1.4525,1.14625,-0.660625,14.60666015625,724677,52.652533851147936,1006.7325125472822,NA,2,9331,2019-10-15T12:47:00Z,-89.1341575,36.734983333,4
1571144070,97.4,0.005,300.28999999999996,0,-0.5539384319,-0.51385865335,9.481559552500002,1.44375,1.09375,-0.6475,15.406757812500002,724677,51.856825502125076,1006.7418894261308,NA,2,9361,2019-10-15T12:54:30Z,-89.134153333,36.734983333,4
1571151120,97.3,0.0075,152.925,0,-0.158823600075,-0.1172483074,9.526125873424999,1.133125,1.885625,-0.42875,18.960566406249995,724677,48.8495511583498,1006.3117548967298,NA,2,9391,2019-10-15T14:52:00Z,-89.134015,36.73471833300001,4
1571151570,95.9,0.005,110.55,0,-0.3481556883,-0.1746760498,9.524630359300001,1.3125,2.31875,-0.41125,21.641914062500003,724677,45.727599584916554,1006.2918726751318,NA,2,9421,2019-10-15T14:59:30Z,-89.13402500000001,36.73471000000001,4
1571152050,97,2.202,190.13,0.1,-1.974676850649999,-0.62871413815,9.372087918550003,5.08375,2.4325,0.95375,23.115742187499997,724677,44.81584427951149,1006.0986506612121,NA,2,9451,2019-10-15T15:07:30Z,-89.13304333299999,36.73278333300001,4
1571152695,88.2,2.3565,98.85,-0.1,-2.023430611125,-0.8003991597,9.3655076564,3.093125000000001,3.316249999999999,0.826875,25.584296874999996,724677,42.406042790951474,1006.1044072343117,NA,2,9481,2019-10-15T15:18:15Z,-89.1354933335,36.718034166500004,4
1571153295,89.9,2.737,192.73,-0.1,-1.91724910825,-1.01754781065,9.343972253,9.178749999999999,3.64875,0.7525,25.0352734375,724677,44.50410443318891,1005.9907002322236,NA,2,9511,2019-10-15T15:28:15Z,-89.13966666700001,36.704203333,4
1571153760,85.55,2.859999999999999,211.54500000000002,0,-1.995913151225,-0.709172798075,9.34217763605,1.05875,3.61375,0.249375,27.915546874999997,1255250,40.77566786055057,1005.7849933985195,NA,2,9541,2019-10-15T15:36:00Z,-89.14434750000001,36.69333,4
1571154240,93.2,2.829,190.91,0.1,-2.11824620665,-0.67657059015,9.42951566095,0.1225,2.3275,1.435,29.9231640625,1180860,39.14753718504973,1006.4328774271067,NA,2,9571,2019-10-15T15:44:00Z,-89.15010333299999,36.682483333,4
1571154705,91.2,1.9625,200.115,0,-0.3050848815,-1.20897361865,9.53719267795,1.500625,4.178125000000001,-0.09625,30.641328125,1053250,38.834436055906934,1005.4106448273114,NA,2,9601,2019-10-15T15:51:45Z,-89.1535383335,36.671848333499995,4
